id,label,url,,shade,concern,finish,coverage,formulation,rating,brand,name, price ,skin type,skin tone,img,
makeup_133,primer,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-vitamin-rich-primer-15-gm/14545282/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-vitamin-rich-primer-15-gm/14545282/buy,Transparent,Dryness,matte,medium ,cream,4.5,faces canada,vitamin rich primer 15 gm," Rs. 2,795.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/16/a32c019f-e3bd-4b98-a672-bd8fb53d28ef1623843009878-1.jpg",
makeup_134,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,Transparent,,luminous,medium ,cream,3.9,smashbox,photo finish oil & shine control primer 8 ml," Rs. 4,950.00 ",oily,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125244/2020/12/1/76e464ee-7460-46a1-814a-ce346f71ba341606833295196-Smashbox-Women-Foundation-and-Primer-4211606833295023-1.jpg",
makeup_135,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,Transparent,,matte,medium ,cream,3.8,smashbox,photo finish oil shine control primer 30 ml," Rs. 15,250.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278918/2020/9/3/f8783d3d-a989-4d93-991c-357364be2ff91599132154952PhotoFinishOilShineControlPrimer1.jpg",
makeup_136,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,Transparent,,dewy,medium ,gel,4.4,smashbox,the original photo finish smooth & blur primer 8 ml," Rs. 4,950.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125242/2020/12/1/4900a986-fa6e-4681-9102-f5366c9965141606833288128-Smashbox-Women-Foundation-and-Primer-8281606833287985-1.jpg",
makeup_137,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer--travel-size-12-ml/12278914/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer--travel-size-12-ml/12278914/buy,Transparent,,matte,medium ,cream,4.5,smashbox,the original photo finish smooth blur primer- travel size 12 ml," Rs. 7,250.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278914/2020/9/15/53cb4cbf-07c6-47b3-9dd2-c1d8e29db5361600175305849Travel-SizeTheOriginalPhotoFinishSmoothBlurPrimer1.jpg",
makeup_138,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-pore-minimizing-travel-size-primer-12-ml/12278930/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-pore-minimizing-travel-size-primer-12-ml/12278930/buy,Transparent,,matte,medium ,cream,4.2,smashbox,photo finish pore minimizing travel size primer 12 ml," Rs. 7,250.00 ",oily,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278930/2020/9/15/642c959e-8e34-4f59-bd3c-dc4b22b6896f1600175303930Travel-SizePhotoFinishPoreMinimizingPrimer1.jpg",
makeup_139,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-travel-size-photo-finish-primer-15-ml/12278942/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-travel-size-photo-finish-primer-15-ml/12278942/buy,Transparent,Dryness,matte,full,liquid,4,smashbox,women travel size photo finish primer 15 ml," Rs. 8,750.00 ",all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278942/2020/9/3/fa249715-2764-4766-a3fd-2bf004d7c6f51599148278547Travel-SizePhotoFinishPrimerizer1.jpg",
makeup_140,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-minimize-pores-primer-8-ml/13125238/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-minimize-pores-primer-8-ml/13125238/buy,Beige,Oil control,matte,full,cream,3.9,smashbox,photo finish minimize pores primer 8 ml," Rs. 4,950.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13125238/2020/12/1/fefce6e7-8bab-4bd3-89ff-8a6ff4905eef1606833252269-Smashbox-Women-Foundation-and-Primer-2811606833251979-1.jpg",
makeup_141,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-minimize-pores-primer-30-ml/12278924/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-minimize-pores-primer-30-ml/12278924/buy,Transparent,Pore Minimizing and Blurring,matte,medium ,cream,4.4,smashbox,women photo finish minimize pores primer 30 ml," Rs. 16,500.00 ",oily,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278924/2020/10/27/600a609b-003f-4410-9e22-4f390b8172c71603799625520-Smashbox-Women-Photo-Finish-Minimize-Pores-Primer-30-ml-4651-1.jpg",
makeup_142,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-halo-healthy-glow-all-in-1-primer-with-spf-25---light-neutral/13356424/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-halo-healthy-glow-all-in-1-primer-with-spf-25---light-neutral/13356424/buy,LN3 light neutral,Sun protection,luminous,medium ,cream,4.6,smashbox,halo healthy glow all in 1 primer with spf 25 - light neutral," Rs. 13,250.00 ",normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13356424/2021/3/18/ceb499f8-2d31-4ea8-b1d9-62cc148054d51616045529193-Smashbox-Women-Foundation-and-Primer-7061616045529119-1.jpg",
makeup_143,primer,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-vitamin-enriched-face-base-7-ml/12097794/buy,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-mini-vitamin-enriched-face-base-7-ml/12097794/buy,Transparent,Dryness,luminous,medium ,cream,4.6,bobbi brown,mini vitamin enriched face base 7 ml," Rs. 4,950.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12097794/2021/3/15/2bcb5cc0-900b-4447-bea4-857de178f2ee1615785978017-Bobbi-Brown-Mini-Vitamin-Enriched-Face-Base-7-ml-39216157859-1.jpg",
makeup_144,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-pore-primer-mini/14411410/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-pore-primer-mini/14411410/buy,,Pore Minimizing and Blurring,natural,medium ,gel,4.5,benefit cosmetics,the porefessional pore primer mini," Rs. 6,200.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411410/2021/6/25/6b94a49a-59df-4120-b229-4005259048141624595554032-Benefit-Cosmetics-The-POREfessional-Pore-Primer-Mini-4141624-15.jpg",
makeup_145,primer,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-vitamin-enriched-face-base-for-normal-to-oily-skin-50-ml/9590793/buy,https://www.myntra.com/foundation-and-primer/bobbi-brown/bobbi-brown-vitamin-enriched-face-base-for-normal-to-oily-skin-50-ml/9590793/buy,Translucent,Dryness,luminous,medium ,cream,4.4,bobbi brown,vitamin enriched face base for normal to oily skin 50 ml," Rs. 29,000.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590793/2020/1/14/fbef1afe-d715-427e-9c41-d272fd6aed421578988608345-Bobbi-Brown-Women-Foundation-and-Primer-5141578988608048-1.jpg",
makeup_146,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer/12852804/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer/12852804/buy,Transparent,Dryness,matte,medium ,gel,4.4,smashbox,vitamin glow primer," Rs. 15,250.00 ",normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12852804/2020/12/11/3a6c55ec-9c0b-474a-8b7b-38841459758d1607672503632-VITAMIN-GLOW-PRIMER-4641607672503525-1.jpg",
makeup_147,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer---travel/12852810/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-vitamin-glow-primer---travel/12852810/buy,Transparent,Dryness,luminous,medium ,gel,4.5,smashbox,vitamin glow primer - travel," Rs. 7,950.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12852810/2020/11/4/7af5ef8e-32a2-4d06-af18-c80fabdabeba1604461273613-VITAMIN-GLOW-PRIMER---TRAVEL-3411604461273228-1.jpg",
makeup_148,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-3-photo-phinish-primer/12852806/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-set-of-3-photo-phinish-primer/12852806/buy,Set,,matte,medium ,cream,4.3,smashbox,set of 3 photo phinish primer," Rs. 14,500.00 ",normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12852806/2020/11/4/2d99d3ef-f226-4921-a6de-18f191c619191604461262120-PHOTO-FINISH-PRIMER-TRIO-7691604461261882-1.jpg",
makeup_149,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-women-the-porefessional-face-primer-22-ml/14411296/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-women-the-porefessional-face-primer-22-ml/14411296/buy,,Pore Minimizing and Blurring,natural,medium ,cream,4.5,benefit cosmetics,women the porefessional face primer 22 ml," Rs. 16,500.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411296/2021/6/9/f5e404a4-0efb-4149-8d1e-a2f5555642011623244649088-The-POREfessional-Face-Primer-7921623244648933-1.jpg",
makeup_150,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-pearl-face-primer-mini-75-ml/14411342/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-pearl-face-primer-mini-75-ml/14411342/buy,pearl,Dullness,natural,medium ,cream,4.4,benefit cosmetics,the porefessional pearl face primer mini 7.5 ml," Rs. 6,200.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411342/2021/6/25/9aa48a6c-e1a2-4b62-b3ab-71061a0394751624595533048-Benefit-Cosmetics-The-POREfessional-Pearl-Face-Primer-Mini-7-15.jpg",
makeup_151,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefits-cosmetics-that-gal-brightening-face-primer---silky-pink/14411458/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefits-cosmetics-that-gal-brightening-face-primer---silky-pink/14411458/buy,Silky pink,brightening,natural,medium ,cream,4.5,benefit cosmetics,benefits cosmetics that gal brightening face primer - silky pink," Rs. 15,000.00 ",normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411458/2021/6/9/6b2c3de6-830a-47bc-beb9-04db18c657891623245945781-That-Gal-Brightening-Face-Primer-711623245945520-1.jpg",
makeup_152,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-hydrate-primer/14411300/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-hydrate-primer/14411300/buy,Translucent,Dryness,natural,medium ,cream,4.5,benefit cosmetics,the porefessional hydrate primer," Rs. 16,500.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411300/2021/6/9/c06a79bf-3374-4b59-b316-779e1c6fb0951623244670601-The-POREfessional-Hydrating-Primer-3601623244670460-1.jpg",
makeup_153,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-hydrate-primer-mini/14411462/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-hydrate-primer-mini/14411462/buy,Translucent,Dryness,natural,medium ,cream,4.6,benefit cosmetics,the porefessional hydrate primer mini," Rs. 6,200.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411462/2021/6/25/c3d2bf6c-448b-438b-bb91-4c881517d3511624595563639-Benefit-Cosmetics-The-POREfessional-Hydrate-Primer-Mini-8031-15.jpg",
makeup_154,primer,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-matte-rescue-gel-primer-mini-/14411298/buy,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-the-porefessional-matte-rescue-gel-primer-mini-/14411298/buy,Matte rescue mini FM PRMR,Pore Minimizing and Blurring,matte,medium ,gel,4.2,benefit cosmetics,the porefessional matte rescue gel primer mini," Rs. 6,200.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411298/2021/6/25/0c59843a-895a-4487-aa32-c251b0bee9091624595520838-Benefit-Cosmetics-The-POREfessional-Matte-Rescue-Gel-Primer--15.jpg",
makeup_155,primer,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-perfecting-primer-30ml/1605275/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-perfecting-primer-30ml/1605275/buy,Neutral,Pore Minimizing and Blurring,matte,medium ,cream,4.5,faces canada,ultime pro perfecting primer 30ml," Rs. 3,595.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1605275/2021/6/19/80125a2b-b7e2-4132-9170-93bd5ad7b3db1624081783069-FACES-CANADA-Ultime-Pro-Perfecting-Primer-30ml-2016240817827-1.jpg",
makeup_156,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-primer-water-116-ml/12278958/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-primer-water-116-ml/12278958/buy,Primer Water,,luminous,low,liquid,3.7,smashbox,photo finish primer water 116 ml," Rs. 9,950.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278958/2020/9/24/2835f481-d143-4da6-aa87-8cefd00e324a1600931804055-Photo-Finish-Primer-Water-4461600931803981-1.jpg",
makeup_157,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-halo-healthy-glow-all-in-1-primer/13356428/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-halo-healthy-glow-all-in-1-primer/13356428/buy,Beige,Uneven Texture,luminous,medium ,cream,4.3,smashbox,halo healthy glow all in 1 primer," Rs. 13,250.00 ",normal,fair to light,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13356428/2021/3/18/d8392ac6-92a1-4079-acdf-c4149a4a97d41616045549828-Smashbox-Women-Foundation-and-Primer-521616045549720-1.jpg",
makeup_158,primer,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-primerizer-primer--moisturizer---30-g/10699656/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-primerizer-primer--moisturizer---30-g/10699656/buy,,Pore Minimizing and Blurring,natural,low,liquid,4.5,faces canada,ultime pro primerizer primer + moisturizer - 30 g," Rs. 2,995.00 ",all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10699656/2020/7/22/bac3bd42-1fb6-43d2-8b43-6520012abd6a1595425943318FacesCanadaUltimeProPrimerizerPrimerMoisturizer30g1.jpg",
makeup_159,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-30-ml/12278900/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-30-ml/12278900/buy,Transparent,Pore Minimizing and Blurring,matte,medium ,cream,4.6,smashbox,the original photo finish smooth blur primer 30 ml," Rs. 15,250.00 ",normal,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/12278900/2020/9/15/efca1be9-7d72-483d-a354-9e4b14c3031e1600175308024TheOriginalPhotoFinishSmoothBlurPrimer1.jpg",
makeup_160,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-primer-30-ml/12278932/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-women-photo-finish-primer-30-ml/12278932/buy,Transparent,,matte,full,liquid,3.9,smashbox,women photo finish primer 30 ml," Rs. 16,750.00 ",dry,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278932/2020/9/16/8c0037c8-004a-4952-bca0-3a8ec72db5ef1600234696854-smashbox-Women-Photo-Finish-Primer-30-ml-9691600234696616-1.jpg",
makeup_161,primer,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-vitamin-rich-primer-15-gm/14545282/buy,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-vitamin-rich-primer-15-gm/14545282/buy,Transparent,Dryness,matte,medium ,cream,4.5,faces canada,vitamin rich primer 15 gm," Rs. 2,795.00 ",dry,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/16/a32c019f-e3bd-4b98-a672-bd8fb53d28ef1623843009878-1.jpg",
makeup_162,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-8-ml/13125244/buy,Transparent,,luminous,medium ,cream,3.8,smashbox,photo finish oil & shine control primer 8 ml," Rs. 4,950.00 ",oily,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125244/2020/12/1/76e464ee-7460-46a1-814a-ce346f71ba341606833295196-Smashbox-Women-Foundation-and-Primer-4211606833295023-1.jpg",
makeup_163,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-photo-finish-oil--shine-control-primer-30-ml/12278918/buy,Transparent,,matte,medium ,cream,3.8,smashbox,photo finish oil shine control primer 30 ml," Rs. 15,250.00 ",oily,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12278918/2020/9/3/f8783d3d-a989-4d93-991c-357364be2ff91599132154952PhotoFinishOilShineControlPrimer1.jpg",
makeup_164,primer,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,https://www.myntra.com/foundation-and-primer/smashbox/smashbox-the-original-photo-finish-smooth--blur-primer-8-ml/13125242/buy,Transparent,,dewy,medium ,gel,4.4,smashbox,the original photo finish smooth & blur primer 8 ml," Rs. 4,950.00 ",all,light to medium,"https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/13125242/2020/12/1/4900a986-fa6e-4681-9102-f5366c9965141606833288128-Smashbox-Women-Foundation-and-Primer-8281606833287985-1.jpg",
